Clave Estado,Estado,Clave Municipio,Municipio,Latitud,Longitud,Error
12,Guerrero,50,Pungarabato,18.34399275,-100.6121767,
12,Guerrero,51,Quechultenango,17.32013155,-99.16929481,
12,Guerrero,52,San Luis Acatlán,16.87008545,-98.72220741,
12,Guerrero,53,San Marcos,16.846111,-99.39132588,
12,Guerrero,54,San Miguel Totolapan,17.84712415,-100.3194368,
12,Guerrero,55,Taxco De Alarcón,18.5218084,-99.60650749,
12,Guerrero,56,Tecoanapa,16.9706505,-99.2831355,
12,Guerrero,57,Técpan De Galeana,17.40108345,-100.7505619,
12,Guerrero,58,Teloloapan,18.3868171,-99.92005132,
12,Guerrero,59,Tepecoacuilco De Trujano,18.1244427,-99.45632714,
12,Guerrero,60,Tetipac,18.6588063,-99.70039967,
12,Guerrero,61,Tixtla De Guerrero,17.609185,-99.36843822,
12,Guerrero,62,Tlacoachistlahuaca,16.97491,-98.27106898,
12,Guerrero,63,Tlacoapa,17.2093826,-98.79761469,
12,Guerrero,64,Tlalchapa,18.46120625,-100.4419239,
12,Guerrero,65,Tlalixtaquilla De Maldonado,17.5681584,-98.37825219,
12,Guerrero,66,Tlapa De Comonfort,17.52712915,-98.58553756,
12,Guerrero,67,Tlapehuala,18.27719645,-100.4432459,
12,Guerrero,68,La Unión De Isidoro Montes De Oca,18.0091145,-101.9105333,
12,Guerrero,69,Xalpatláhuac,17.42855845,-98.48245487,
12,Guerrero,70,Xochihuehuetlán,17.9055874,-98.4876698,
12,Guerrero,71,Xochistlahuaca,16.8816948,-98.11622983,
12,Guerrero,72,Zapotitlán Tablas,17.3216859,-98.81734803,
12,Guerrero,73,Zirándaro,18.32842225,-101.2035992,
12,Guerrero,74,Zitlala,17.74751355,-99.18679019,
12,Guerrero,75,Eduardo Neri,17.8141179,-99.60904896,
12,Guerrero,76,Acatepec,17.17742145,-99.054983,
12,Guerrero,77,Marquelia,16.6238335,-98.80065653,
12,Guerrero,78,Cochoapa El Grande,17.12293855,-98.42017607,
12,Guerrero,79,José Joaquín De Herrera,17.4405398,-98.99316926,
12,Guerrero,80,Juchitán,16.58863085,-98.68206258,
12,Guerrero,81,Iliatenco,17.05153635,-98.64077743,
12,Guerrero,999,No Especificado,17.666667,-100,
13,Hidalgo,1,Acatlán,20.2049603,-98.41879929,
13,Hidalgo,2,Acaxochitlán,20.16489915,-98.20176238,
13,Hidalgo,3,Actopan,20.30887855,-98.8756598,
13,Hidalgo,4,Agua Blanca De Iturbide,20.364816,-98.37293668,
13,Hidalgo,5,Ajacuba,20.10671175,-99.07076098,
13,Hidalgo,6,Alfajayucan,20.410277,-99.40315344,
13,Hidalgo,7,Almoloya,19.7381962,-98.3157784,
13,Hidalgo,8,Apan,19.73175865,-98.48151054,
13,Hidalgo,9,El Arenal,20.2252806,-98.88036526,
13,Hidalgo,10,Atitalaquia,20.0597395,-99.2132882,
13,Hidalgo,11,Atlapexco,21.02074685,-98.37752831,
13,Hidalgo,12,Atotonilco El Grande,20.34092025,-98.6714438,
13,Hidalgo,13,Atotonilco De Tula,19.96030475,-99.23686124,
13,Hidalgo,14,Calnali,20.9043387,-98.53353934,
13,Hidalgo,15,Cardonal,20.5963575,-99.04993746,
13,Hidalgo,16,Cuautepec De Hinojosa,19.97015705,-98.26754862,
13,Hidalgo,17,Chapantongo,20.24410965,-99.51946104,
13,Hidalgo,18,Chapulhuacán,21.1263192,-98.95211916,
13,Hidalgo,19,Chilcuautla,20.32782685,-99.26152977,
13,Hidalgo,20,Eloxochitlán,20.74254985,-98.86659587,
13,Hidalgo,21,Emiliano Zapata,19.663618,-98.57760392,
13,Hidalgo,22,Epazoyucan,20.03787095,-98.64947444,
13,Hidalgo,23,Francisco I. Madero,20.24129625,-99.06835918,
13,Hidalgo,24,Huasca De Ocampo,20.2231549,-98.55524673,
13,Hidalgo,25,Huautla,21.0390889,-98.23661827,
13,Hidalgo,26,Huazalingo,20.9941595,-98.48689111,
13,Hidalgo,27,Huehuetla,20.53185465,-98.03336206,
13,Hidalgo,28,Huejutla De Reyes,21.14338025,-98.38837867,
13,Hidalgo,29,Huichapan,20.3905629,-99.68216421,
13,Hidalgo,30,Ixmiquilpan,20.53856895,-99.20111596,
13,Hidalgo,31,Jacala De Ledezma,20.9650349,-99.15222237,
13,Hidalgo,32,Jaltocán,21.1537998,-98.52631784,
13,Hidalgo,33,Juárez Hidalgo,20.83589725,-98.83512475,
13,Hidalgo,34,Lolotla,21.00850785,-98.73130117,
13,Hidalgo,35,Metepec,20.2586958,-98.3446973,
13,Hidalgo,36,San Agustín Metzquititlán,20.52077665,-98.6176922,
13,Hidalgo,37,Metztitlán,20.5646523,-98.82910319,
13,Hidalgo,38,Mineral Del Chico,20.22059745,-98.74535301,
13,Hidalgo,39,Mineral Del Monte,20.14769295,-98.67428963,
13,Hidalgo,40,La Misión,21.06583665,-99.06866795,
13,Hidalgo,41,Mixquiahuala De Juárez,20.23350295,-99.15614225,
13,Hidalgo,42,Molango De Escamilla,20.84851975,-98.76264376,
13,Hidalgo,43,Nicolás Flores,20.79460845,-99.16853146,
13,Hidalgo,44,Nopala De Villagrán,20.23285175,-99.67471691,
13,Hidalgo,45,Omitlán De Juárez,20.18387815,-98.63821185,
13,Hidalgo,46,San Felipe Orizatlán,21.2460975,-98.55909022,
13,Hidalgo,47,Pacula,21.00287785,-99.31349425,
13,Hidalgo,48,Pachuca De Soto,20.1165413,-98.7413535,
13,Hidalgo,49,Pisaflores,21.2312006,-98.99163972,
13,Hidalgo,50,Progreso De Obregón,20.30448025,-99.18089096,
13,Hidalgo,51,Mineral De La Reforma,20.0606899,-98.73054283,
13,Hidalgo,52,San Agustín Tlaxiaca,20.076172,-98.93349929,
13,Hidalgo,53,San Bartolo Tutotepec,20.46941895,-98.19597842,
13,Hidalgo,54,San Salvador,20.2958034,-99.03533043,
13,Hidalgo,55,Santiago De Anaya,20.42843995,-98.97643035,
13,Hidalgo,56,Santiago Tulantepec De Lugo Guerrero,20.03481165,-98.3845328,
13,Hidalgo,57,Singuilucan,19.99755215,-98.49123736,
13,Hidalgo,58,Tasquillo,20.5307445,-99.36756243,
13,Hidalgo,59,Tecozautla,20.5396985,-99.65260853,
13,Hidalgo,60,Tenango De Doria,20.33663295,-98.21005535,
13,Hidalgo,61,Tepeapulco,19.80630105,-98.5060045,
13,Hidalgo,62,Tepehuacán De Guerrero,21.0693871,-98.86028844,
13,Hidalgo,63,Tepeji Del Río De Ocampo,19.89368265,-99.34871815,
13,Hidalgo,64,Tepetitlán,20.18878255,-99.4010781,
13,Hidalgo,65,Tetepango,20.10930765,-99.15846554,
13,Hidalgo,66,Villa De Tezontepec,19.91440235,-98.80031127,
13,Hidalgo,67,Tezontepec De Aldama,20.17395565,-99.28868968,
13,Hidalgo,68,Tianguistengo,20.78136805,-98.51965695,
13,Hidalgo,69,Tizayuca,19.85257935,-98.95927028,
13,Hidalgo,70,Tlahuelilpan,20.13051425,-99.20371878,
13,Hidalgo,71,Tlahuiltepa,20.83279905,-98.96250286,
13,Hidalgo,72,Tlanalapa,19.82854825,-98.61253777,
13,Hidalgo,73,Tlanchinol,21.0446919,-98.63478544,
13,Hidalgo,74,Tlaxcoapan,20.09750265,-99.23306963,
13,Hidalgo,75,Tolcayuca,19.96496105,-98.93018944,
13,Hidalgo,76,Tula De Allende,20.0489487,-99.37295616,
13,Hidalgo,77,Tulancingo De Bravo,20.13224105,-98.31678507,
13,Hidalgo,78,Xochiatipan,20.8631205,-98.30296302,
13,Hidalgo,79,Xochicoatlán,20.7892954,-98.6388337,
13,Hidalgo,80,Yahualica,20.91988685,-98.36733036,
13,Hidalgo,81,Zacualtipán De Ángeles,20.6520384,-98.59530566,
13,Hidalgo,82,Zapotlán De Juárez,19.988115,-98.84344912,
13,Hidalgo,83,Zempoala,19.92594405,-98.64335002,
13,Hidalgo,84,Zimapán,20.7622177,-99.38314011,
13,Hidalgo,999,No Especificado,20.5,-99,
14,Jalisco,1,Acatic,20.76878345,-102.920397,
14,Jalisco,2,Acatlán De Juárez,20.4239705,-103.6013032,
14,Jalisco,3,Ahualulco De Mercado,20.71035375,-103.9753944,
14,Jalisco,4,Amacueca,19.98836175,-103.6302229,
14,Jalisco,5,Amatitán,20.8443487,-103.7105199,
14,Jalisco,6,Ameca,20.5347004,-104.064661,
14,Jalisco,7,San Juanito De Escobedo,20.8136991,-103.9923066,
14,Jalisco,8,Arandas,20.74931205,-102.3142822,
14,Jalisco,9,El Arenal,20.7585008,-103.7048985,
14,Jalisco,10,Atemajac De Brizuela,20.1795227,-103.7406,
14,Jalisco,11,Atengo,20.3203431,-104.2810261,
14,Jalisco,12,Atenguillo,20.33939015,-104.5302158,
14,Jalisco,13,Atotonilco El Alto,20.5413692,-102.5175664,
14,Jalisco,14,Atoyac,20.00695775,-103.4472817,
14,Jalisco,15,Autlán De Navarro,19.75703,-104.3183402,
14,Jalisco,16,Ayotlán,20.47223855,-102.3641293,
14,Jalisco,17,Ayutla,20.04062435,-104.4739578,
14,Jalisco,18,La Barca,20.35720795,-102.50327,
14,Jalisco,19,Bolaños,21.8988826,-103.8934971,
14,Jalisco,20,Cabo Corrientes,20.3332855,-105.4242415,
14,Jalisco,21,Casimiro Castillo,19.61351665,-104.4748712,
14,Jalisco,22,Cihuatlán,19.26328485,-104.6049737,
14,Jalisco,23,Zapotlán El Grande,19.6973465,-103.510648,
14,Jalisco,24,Cocula,20.4035811,-103.817421,
14,Jalisco,25,Colotlán,22.0984243,-103.2743171,
14,Jalisco,26,Concepción De Buenos Aires,19.9786433,-103.2320743,
14,Jalisco,27,Cuautitlán De García Barragán,19.4606434,-104.264449,
14,Jalisco,28,Cuautla,20.20360935,-104.4858267,
14,Jalisco,29,Cuquío,20.94949235,-103.0314246,
14,Jalisco,30,Chapala,20.27976445,-103.2203586,
14,Jalisco,31,Chimaltitán,21.7411537,-103.6790983,
14,Jalisco,32,Chiquilistlán,20.0801076,-103.8815785,
14,Jalisco,33,Degollado,20.45629675,-102.1748235,
14,Jalisco,34,Ejutla,19.90093035,-104.1398092,
14,Jalisco,35,Encarnación De Díaz,21.56799925,-102.1830278,
14,Jalisco,36,Etzatlán,20.7612209,-104.1306311,
14,Jalisco,37,El Grullo,19.79554805,-104.1778165,
14,Jalisco,38,Guachinango,20.6967093,-104.4154127,
14,Jalisco,39,Guadalajara,20.6720375,-103.3383962,
14,Jalisco,40,Hostotipaquillo,21.0710406,-104.0392147,
14,Jalisco,41,Huejúcar,22.30972945,-103.2825505,
14,Jalisco,42,Huejuquilla El Alto,22.5281122,-103.9299109,
14,Jalisco,43,La Huerta,19.4822921,-104.6408128,
14,Jalisco,44,Ixtlahuacán De Los Membrillos,20.40302745,-103.2050488,
14,Jalisco,45,Ixtlahuacán Del Río,20.90459425,-103.2498781,
14,Jalisco,46,Jalostotitlán,21.20113175,-102.5106961,
14,Jalisco,47,Jamay,20.29335265,-102.6865238,
14,Jalisco,48,Jesús María,20.64794705,-102.1075738,
14,Jalisco,49,Jilotlán De Los Dolores,19.3168725,-102.8896944,
14,Jalisco,50,Jocotepec,20.28934695,-103.4368646,
14,Jalisco,51,Juanacatlán,20.485749,-103.1507254,
14,Jalisco,52,Juchitlán,20.06295435,-104.0478154,
14,Jalisco,53,Lagos De Moreno,21.5330301,-101.8199571,
14,Jalisco,54,El Limón,19.8511335,-104.1187354,
14,Jalisco,55,Magdalena,20.91062025,-104.115854,
14,Jalisco,56,Santa María Del Oro,19.5254405,-102.868113,
14,Jalisco,57,La Manzanilla De La Paz,20.0258554,-103.0970335,
14,Jalisco,58,Mascota,20.5533013,-104.7633816,
14,Jalisco,59,Mazamitla,19.89058415,-103.0810204,
14,Jalisco,60,Mexticacán,21.2783161,-102.7516714,
14,Jalisco,61,Mezquitic,22.2313494,-104.1102848,
14,Jalisco,62,Mixtlán,20.52203645,-104.5335287,
14,Jalisco,63,Ocotlán,20.3872033,-102.7336192,
14,Jalisco,64,Ojuelos De Jalisco,21.78635145,-101.6788974,
14,Jalisco,65,Pihuamo,19.169313,-103.3877865,
14,Jalisco,66,Poncitlán,20.2639653,-102.8827986,
14,Jalisco,67,Puerto Vallarta,20.6407176,-105.2203066,
14,Jalisco,68,Villa Purificación,19.82320785,-104.7327378,
14,Jalisco,69,Quitupan,19.7944045,-102.8871612,
14,Jalisco,70,El Salto,20.53910005,-103.2403775,
14,Jalisco,71,San Cristóbal De La Barranca,21.04633565,-103.5123924,
14,Jalisco,72,San Diego De Alejandría,20.95599725,-102.0261866,
14,Jalisco,73,San Juan De Los Lagos,21.25431265,-102.2813711,
14,Jalisco,74,San Julián,20.993872,-102.158357,
14,Jalisco,75,San Marcos,20.82346395,-104.2463536,
14,Jalisco,76,San Martín De Bolaños,21.572028,-103.7915405,
14,Jalisco,77,San Martín Hidalgo,20.45941575,-103.9118239,
14,Jalisco,78,San Miguel El Alto,20.99270025,-102.3935981,
14,Jalisco,79,Gómez Farías,19.8597509,-103.4101899,
14,Jalisco,80,San Sebastián Del Oeste,20.85525095,-104.8165356,
14,Jalisco,81,Santa María De Los Ángeles,22.19050555,-103.1889901,
14,Jalisco,82,Sayula,19.8571638,-103.6088957,
14,Jalisco,83,Tala,20.6100625,-103.7075033,
14,Jalisco,84,Talpa De Allende,20.2986583,-104.9524361,
14,Jalisco,85,Tamazula De Gordiano,19.6853653,-103.170067,
14,Jalisco,86,Tapalpa,19.94666345,-103.7761059,
14,Jalisco,87,Tecalitlán,19.2394576,-103.1767336,
14,Jalisco,88,Tecolotlán,20.2758086,-103.9822552,
14,Jalisco,89,Techaluta De Montenegro,20.09385005,-103.5802255,
14,Jalisco,90,Tenamaxtlán,20.13542195,-104.1426131,
14,Jalisco,91,Teocaltiche,21.4816157,-102.520115,
14,Jalisco,92,Teocuitatlán De Corona,20.11084605,-103.3555207,
14,Jalisco,93,Tepatitlán De Morelos,20.81705545,-102.6781614,
14,Jalisco,94,Tequila,20.8821155,-103.8370907,
14,Jalisco,95,Teuchitlán,20.6806057,-103.8327867,
14,Jalisco,96,Tizapán El Alto,20.10729135,-103.0983817,
14,Jalisco,97,Tlajomulco De Zúñiga,20.4742005,-103.4448108,
14,Jalisco,98,San Pedro Tlaquepaque,20.59257745,-103.3388803,
14,Jalisco,99,Tolimán,19.5445588,-103.9734455,
14,Jalisco,100,Tomatlán,19.93757105,-105.1509531,
14,Jalisco,101,Tonalá,20.6185208,-103.2227359,
14,Jalisco,102,Tonaya,19.86681275,-103.9182009,
14,Jalisco,103,Tonila,19.4294093,-103.5300375,
14,Jalisco,104,Totatiche,21.9650233,-103.4433689,
14,Jalisco,105,Tototlán,20.5374256,-102.7494169,
14,Jalisco,106,Tuxcacuesco,19.68655575,-104.013396,
14,Jalisco,107,Tuxcueca,20.13938285,-103.189394,
14,Jalisco,108,Tuxpan,19.4374898,-103.4114705,
14,Jalisco,109,Unión De San Antonio,21.1576146,-102.0008013,
14,Jalisco,110,Unión De Tula,20.00452435,-104.2276769,
14,Jalisco,111,Valle De Guadalupe,21.0426533,-102.6798646,
14,Jalisco,112,Valle De Juárez,19.8146914,-102.9836336,
14,Jalisco,113,San Gabriel,19.703787,-103.7478804,
14,Jalisco,114,Villa Corona,20.38914285,-103.6855272,
14,Jalisco,115,Villa Guerrero,22.0193796,-103.6790517,
14,Jalisco,116,Villa Hidalgo,21.6629263,-102.5834854,
14,Jalisco,117,Cañadas De Obregón,21.16757675,-102.7074318,
14,Jalisco,118,Yahualica De González Gallo,21.123411,-102.9513719,
14,Jalisco,119,Zacoalco De Torres,20.24409495,-103.5931063,
14,Jalisco,120,Zapopan,20.7032055,-103.4261243,
14,Jalisco,121,Zapotiltic,19.61821175,-103.3644125,
14,Jalisco,122,Zapotitlán De Vadillo,19.5034787,-103.7488329,
14,Jalisco,123,Zapotlán Del Rey,20.46680925,-102.9230291,
14,Jalisco,124,Zapotlanejo,20.6396569,-103.0515186,
14,Jalisco,125,San Ignacio Cerro Gordo,20.76868135,-102.5148145,
14,Jalisco,999,No Especificado,20.3333331,-103.6666671,
15,Estado De México,1,Acambay De Ruíz Castañeda,19.95904705,-99.84802156,
15,Estado De México,2,Acolman,19.6367165,-98.90930233,
15,Estado De México,3,Aculco,20.1358065,-99.82746734,
15,Estado De México,4,Almoloya De Alquisiras,18.85062925,-99.86869469,
15,Estado De México,5,Almoloya De Juárez,19.39712725,-99.82162587,
15,Estado De México,6,Almoloya Del Río,19.16015755,-99.49748282,
15,Estado De México,7,Amanalco,19.25568945,-99.98714766,
15,Estado De México,8,Amatepec,18.6992776,-100.2805285,
15,Estado De México,9,Amecameca,19.1200254,-98.70653181,
15,Estado De México,10,Apaxco,19.9807399,-99.15181011,
15,Estado De México,11,Atenco,19.54339605,-98.95686144,
15,Estado De México,12,Atizapán,19.1749033,-99.49785046,
15,Estado De México,13,Atizapán De Zaragoza,19.56401705,-99.27953558,
15,Estado De México,14,Atlacomulco,19.81591915,-99.86811932,
15,Estado De México,15,Atlautla,19.01618335,-98.70553667,
15,Estado De México,16,Axapusco,19.76622355,-98.79815761,
15,Estado De México,17,Ayapango,19.1268995,-98.8020936,
15,Estado De México,18,Calimaya,19.1685936,-99.64426313,
15,Estado De México,19,Capulhuac,19.2171307,-99.45711825,
15,Estado De México,20,Coacalco De Berriozábal,19.6262421,-99.10300699,
15,Estado De México,21,Coatepec Harinas,18.93968615,-99.80428773,
15,Estado De México,22,Cocotitlán,19.22765685,-98.85986663,
15,Estado De México,23,Coyotepec,19.7864653,-99.20169663,
15,Estado De México,24,Cuautitlán,19.70551825,-99.16662569,
15,Estado De México,25,Chalco,19.2382585,-98.81888376,
15,Estado De México,26,Chapa De Mota,19.81858015,-99.53461806,
15,Estado De México,27,Chapultepec,19.20413955,-99.55754492,
15,Estado De México,28,Chiautla,19.57166575,-98.88637579,
15,Estado De México,29,Chicoloapan,19.39658025,-98.86997197,
15,Estado De México,30,Chiconcuac,19.5450812,-98.89483411,
15,Estado De México,31,Chimalhuacán,19.4339293,-98.9580149,
15,Estado De México,32,Donato Guerra,19.31883025,-100.1226046,
15,Estado De México,33,Ecatepec De Morelos,19.5868005,-99.0340962,
15,Estado De México,34,Ecatzingo,18.968413,-98.7396358,
15,Estado De México,35,Huehuetoca,19.82220755,-99.27091642,
15,Estado De México,36,Hueypoxtla,19.9509597,-99.06538218,
15,Estado De México,37,Huixquilucan,19.37093275,-99.35680743,
15,Estado De México,38,Isidro Fabela,19.5517479,-99.46111853,
15,Estado De México,39,Ixtapaluca,19.3170983,-98.9050144,
15,Estado De México,40,Ixtapan De La Sal,18.8409773,-99.69292428,
15,Estado De México,41,Ixtapan Del Oro,19.26160825,-100.270654,
15,Estado De México,42,Ixtlahuaca,19.60141875,-99.81329173,
15,Estado De México,43,Xalatlaco,19.1659687,-99.37192201,
15,Estado De México,44,Jaltenco,19.75385145,-99.09300673,
15,Estado De México,45,Jilotepec,20.0169568,-99.62817965,
15,Estado De México,46,Jilotzingo,19.49776855,-99.39557846,
15,Estado De México,47,Jiquipilco,19.5916325,-99.63117432,
15,Estado De México,48,Jocotitlán,19.7156587,-99.76222787,
15,Estado De México,49,Joquicingo,19.06886475,-99.51175033,
15,Estado De México,50,Juchitepec,19.09908255,-98.90256765,
15,Estado De México,51,Lerma,19.3263632,-99.46005202,
15,Estado De México,52,Malinalco,18.893826,-99.4941623,
15,Estado De México,53,Melchor Ocampo,19.708069,-99.13173286,
15,Estado De México,54,Metepec,19.25113375,-99.59372813,
15,Estado De México,55,Mexicaltzingo,19.2100079,-99.58142373,
15,Estado De México,56,Morelos,19.75691415,-99.66168845,
15,Estado De México,57,Naucalpan De Juárez,19.4785796,-99.2328791,
15,Estado De México,58,Nezahualcóyotl,19.4021151,-99.0170173,
15,Estado De México,59,Nextlalpan,19.7262794,-99.07887243,
15,Estado De México,60,Nicolás Romero,19.63422625,-99.36955644,
15,Estado De México,61,Nopaltepec,19.80036605,-98.72624254,
15,Estado De México,62,Ocoyoacac,19.2587373,-99.41777786,
15,Estado De México,63,Ocuilan,19.0013312,-99.39501582,
15,Estado De México,64,El Oro,19.7959711,-100.066302,
15,Estado De México,65,Otumba,19.65709395,-98.74015494,
15,Estado De México,66,Otzoloapan,19.09865205,-100.3369334,
15,Estado De México,67,Otzolotepec,19.44420975,-99.52280284,
15,Estado De México,68,Ozumba,19.0159932,-98.79513115,
15,Estado De México,69,Papalotla,19.55875195,-98.85736633,
15,Estado De México,70,La Paz,19.36376855,-98.9463136,
15,Estado De México,71,Polotitlán,20.21212935,-99.81300001,
15,Estado De México,72,Rayón,19.13907585,-99.5675551,
15,Estado De México,73,San Antonio La Isla,19.1692363,-99.55676535,
15,Estado De México,74,San Felipe Del Progreso,19.64919735,-99.97018795,
15,Estado De México,75,San Martín De Las Pirámides,19.7160715,-98.8244866,
15,Estado De México,76,San Mateo Atenco,19.26211685,-99.53700899,
15,Estado De México,77,San Simón De Guerrero,18.97237055,-100.0319205,
15,Estado De México,78,Santo Tomás,19.18414855,-100.3132024,
15,Estado De México,79,Soyaniquilpan De Juárez,20.05222825,-99.51571066,
15,Estado De México,80,Sultepec,18.72126315,-99.9934621,
15,Estado De México,81,Tecámac,19.71171625,-98.97832693,
15,Estado De México,82,Tejupilco,18.8907522,-100.1276624,
15,Estado De México,83,Temamatla,19.19245815,-98.87216465,
15,Estado De México,84,Temascalapa,19.8155421,-98.87643883,
15,Estado De México,85,Temascalcingo,19.9311395,-100.0491739,
15,Estado De México,86,Temascaltepec,19.10755855,-99.9488431,
15,Estado De México,87,Temoaya,19.4893302,-99.59457238,
15,Estado De México,88,Tenancingo,18.96465915,-99.56898209,
15,Estado De México,89,Tenango Del Aire,19.1493191,-98.8784434,
15,Estado De México,90,Tenango Del Valle,19.0760032,-99.64809061,
15,Estado De México,91,Teoloyucan,19.75797385,-99.17303299,
15,Estado De México,92,Teotihuacán,19.69008965,-98.84536816,
15,Estado De México,93,Tepetlaoxtoc,19.54918475,-98.75156233,
15,Estado De México,94,Tepetlixpa,19.013929,-98.84230655,
15,Estado De México,95,Tepotzotlán,19.7187644,-99.30693311,
15,Estado De México,96,Tequixquiac,19.8935209,-99.16711644,
15,Estado De México,97,Texcaltitlán,18.9410598,-99.94037157,
15,Estado De México,98,Texcalyacac,19.1231714,-99.51056118,
15,Estado De México,99,Texcoco,19.47559065,-98.85539643,
15,Estado De México,100,Tezoyuca,19.594318,-98.92640964,
15,Estado De México,101,Tianguistenco,19.1622428,-99.46169974,
15,Estado De México,102,Timilpan,19.92238075,-99.68839253,
15,Estado De México,103,Tlalmanalco,19.2066075,-98.73231914,
15,Estado De México,104,Tlalnepantla De Baz,19.54649025,-99.1899352,
15,Estado De México,105,Tlatlaya,18.521946,-100.2403452,
15,Estado De México,106,Toluca,19.292545,-99.6569007,
15,Estado De México,107,Tonatico,18.77684955,-99.62771078,
15,Estado De México,108,Tultepec,19.678259,-99.12794962,
15,Estado De México,109,Tultitlán,19.6168603,-99.15927312,
15,Estado De México,110,Valle De Bravo,19.1849101,-100.1512633,
15,Estado De México,111,Villa De Allende,19.39464195,-100.1426774,
15,Estado De México,112,Villa Del Carbón,19.74446355,-99.45206528,
15,Estado De México,113,Villa Guerrero,18.941407,-99.68253318,
15,Estado De México,114,Villa Victoria,19.4323473,-99.9603181,
15,Estado De México,115,Xonacatlán,19.4415502,-99.44750186,
15,Estado De México,116,Zacazonapan,19.0625982,-100.2615453,
15,Estado De México,117,Zacualpan,18.714286,-99.79302985,
15,Estado De México,118,Zinacantepec,19.203879,-99.81460457,
15,Estado De México,119,Zumpahuacán,18.8085183,-99.56390223,
15,Estado De México,120,Zumpango,19.81293675,-99.08180953,
15,Estado De México,121,Cuautitlán Izcalli,19.6531356,-99.2145002,
15,Estado De México,122,Valle De Chalco Solidaridad,19.282153,-98.9416122,
15,Estado De México,123,Luvianos,18.94664705,-100.3930966,
15,Estado De México,124,San José Del Rincón,19.661131,-100.1532177,
15,Estado De México,125,Tonanitla,19.67987445,-99.05521548,
15,Estado De México,999,No Especificado,19.4839446,-99.6899716,
16,Michoacán De Ocampo,1,Acuitzio,19.4715657,-101.3259936,
16,Michoacán De Ocampo,2,Aguililla,18.77850055,-102.7528728,
16,Michoacán De Ocampo,3,Álvaro Obregón,19.87767215,-101.0274828,
16,Michoacán De Ocampo,4,Angamacutiro,20.140017,-101.7317099,
16,Michoacán De Ocampo,5,Angangueo,19.6281736,-100.3008116,
16,Michoacán De Ocampo,6,Apatzingán,18.9681711,-102.4693968,
16,Michoacán De Ocampo,7,Aporo,19.6646637,-100.3834215,
16,Michoacán De Ocampo,8,Aquila,18.3852064,-103.3176827,
16,Michoacán De Ocampo,9,Ario,19.12973995,-101.7050018,
16,Michoacán De Ocampo,10,Arteaga,18.38797895,-102.1785679,
16,Michoacán De Ocampo,11,Briseñas,20.2431488,-102.5768387,
16,Michoacán De Ocampo,12,Buenavista,19.21451245,-102.555158,
16,Michoacán De Ocampo,13,Carácuaro,18.99991005,-101.0281628,
16,Michoacán De Ocampo,14,Coahuayana,18.75863645,-103.5969147,
16,Michoacán De Ocampo,15,Coalcomán De Vázquez Pallares,18.67328555,-103.0798315,
16,Michoacán De Ocampo,16,Coeneo,19.78728255,-101.6132694,
16,Michoacán De Ocampo,17,Contepec,19.9608742,-100.2049345,
16,Michoacán De Ocampo,18,Copándaro,19.9167161,-101.2181672,
16,Michoacán De Ocampo,19,Cotija,19.7512889,-102.6929044,
16,Michoacán De Ocampo,20,Cuitzeo,19.9879055,-101.1136361,
16,Michoacán De Ocampo,21,Charapan,19.69746505,-102.2267597,
16,Michoacán De Ocampo,22,Charo,19.6691789,-101.0032174,
16,Michoacán De Ocampo,23,Chavinda,20.0473256,-102.4351593,
16,Michoacán De Ocampo,24,Cherán,19.7392956,-101.9758518,
16,Michoacán De Ocampo,25,Chilchota,19.80558375,-102.1107464,
16,Michoacán De Ocampo,26,Chinicuila,18.74665585,-103.3895939,
16,Michoacán De Ocampo,27,Chucándiro,19.8947577,-101.3440807,
16,Michoacán De Ocampo,28,Churintzio,20.1401605,-102.0938973,
16,Michoacán De Ocampo,29,Churumuco,18.72075245,-101.6129204,
16,Michoacán De Ocampo,30,Ecuandureo,20.1604747,-102.2651584,
16,Michoacán De Ocampo,31,Epitacio Huerta,20.14291355,-100.3021402,
16,Michoacán De Ocampo,32,Erongarícuaro,19.6149445,-101.7275136,
16,Michoacán De Ocampo,33,Gabriel Zamora,19.15455085,-102.0105379,
16,Michoacán De Ocampo,34,Hidalgo,19.62612675,-100.6367487,
16,Michoacán De Ocampo,35,La Huacana,18.8495716,-101.8537007,
16,Michoacán De Ocampo,36,Huandacareo,19.99423035,-101.2691528,
16,Michoacán De Ocampo,37,Huaniqueo,19.87800295,-101.5113285,
16,Michoacán De Ocampo,38,Huetamo,18.65971875,-101.1402634,
16,Michoacán De Ocampo,39,Huiramba,19.52490735,-101.449182,
16,Michoacán De Ocampo,40,Indaparapeo,19.760416,-100.9429251,
16,Michoacán De Ocampo,41,Irimbo,19.7108232,-100.4529924,
16,Michoacán De Ocampo,42,Ixtlán,20.14917855,-102.4180675,
16,Michoacán De Ocampo,43,Jacona,19.940849,-102.3174877,
16,Michoacán De Ocampo,44,Jiménez,19.9343082,-101.6857476,
16,Michoacán De Ocampo,45,Jiquilpan,19.9674259,-102.7518555,
16,Michoacán De Ocampo,46,Juárez,19.29348285,-100.4645924,
16,Michoacán De Ocampo,47,Jungapeo,19.4115069,-100.528557,
16,Michoacán De Ocampo,48,Lagunillas,19.57338595,-101.4213176,
16,Michoacán De Ocampo,49,Madero,19.3541295,-101.1754981,
16,Michoacán De Ocampo,50,Maravatío,19.89014525,-100.4532732,
